record_id,date,time,station_id,entry_count,exit_count,total_passengers,peak_hour_flag,weekday,holiday_flag,weather_condition,event_near_station,crowd_density_level
PF0164253,2024-10-05,21:00,LKO009,1376,774,2150,0,Saturday,0,Clear,None,Low
PF0164254,2024-10-05,22:00,LKO009,928,522,1450,0,Saturday,0,Clear,None,Low
PF0164255,2024-10-05,23:00,LKO009,742,417,1159,0,Saturday,0,Clear,None,Low
PF0164256,2024-10-06,05:00,LKO009,118,211,329,0,Sunday,0,Clear,None,Low
PF0164257,2024-10-06,06:00,LKO009,323,575,898,0,Sunday,0,Clear,None,Low
PF0164258,2024-10-06,07:00,LKO009,722,1283,2005,0,Sunday,0,Clear,None,Low
PF0164259,2024-10-06,08:00,LKO009,1082,1923,3005,1,Sunday,0,Clear,None,Medium
PF0164260,2024-10-06,09:00,LKO009,1409,2506,3915,1,Sunday,0,Clear,None,Medium
PF0164261,2024-10-06,10:00,LKO009,1270,2259,3529,1,Sunday,0,Clear,None,Medium
PF0164262,2024-10-06,11:00,LKO009,683,1215,1898,0,Sunday,0,Clear,None,Low
PF0164263,2024-10-06,12:00,LKO009,1002,1001,2003,0,Sunday,0,Clear,None,Low
PF0164264,2024-10-06,13:00,LKO009,698,699,1397,0,Sunday,0,Clear,None,Low
PF0164265,2024-10-06,14:00,LKO009,849,849,1698,0,Sunday,0,Clear,None,Low
PF0164266,2024-10-06,15:00,LKO009,867,867,1734,0,Sunday,0,Clear,None,Low
PF0164267,2024-10-06,16:00,LKO009,985,985,1970,0,Sunday,0,Clear,None,Low
PF0164268,2024-10-06,17:00,LKO009,1969,1108,3077,0,Sunday,0,Clear,None,Medium
PF0164269,2024-10-06,18:00,LKO009,2527,1422,3949,1,Sunday,0,Clear,None,Medium
PF0164270,2024-10-06,19:00,LKO009,2585,1454,4039,1,Sunday,0,Clear,None,Medium
PF0164271,2024-10-06,20:00,LKO009,1884,1059,2943,1,Sunday,0,Clear,None,Medium
PF0164272,2024-10-06,21:00,LKO009,1252,705,1957,0,Sunday,0,Clear,None,Low
PF0164273,2024-10-06,22:00,LKO009,870,489,1359,0,Sunday,0,Clear,None,Low
PF0164274,2024-10-06,23:00,LKO009,569,320,889,0,Sunday,0,Clear,None,Low
PF0164275,2024-10-07,05:00,LKO009,207,369,576,0,Monday,0,Cloudy,None,Low
PF0164276,2024-10-07,06:00,LKO009,417,742,1159,0,Monday,0,Cloudy,None,Low
PF0164277,2024-10-07,07:00,LKO009,837,1487,2324,0,Monday,0,Cloudy,None,Low
PF0164278,2024-10-07,08:00,LKO009,1695,3012,4707,1,Monday,0,Cloudy,None,High
PF0164279,2024-10-07,09:00,LKO009,2030,3609,5639,1,Monday,0,Cloudy,None,High
PF0164280,2024-10-07,10:00,LKO009,1513,2691,4204,1,Monday,0,Cloudy,None,Medium
PF0164281,2024-10-07,11:00,LKO009,1244,2212,3456,0,Monday,0,Cloudy,None,Medium
PF0164282,2024-10-07,12:00,LKO009,1253,1253,2506,0,Monday,0,Cloudy,None,Low
PF0164283,2024-10-07,13:00,LKO009,1190,1191,2381,0,Monday,0,Cloudy,None,Low
PF0164284,2024-10-07,14:00,LKO009,1114,1113,2227,0,Monday,0,Cloudy,None,Low
PF0164285,2024-10-07,15:00,LKO009,1116,1117,2233,0,Monday,0,Cloudy,None,Low
PF0164286,2024-10-07,16:00,LKO009,1422,1423,2845,0,Monday,0,Cloudy,None,Medium
PF0164287,2024-10-07,17:00,LKO009,2994,1684,4678,0,Monday,0,Cloudy,None,High
PF0164288,2024-10-07,18:00,LKO009,3002,1688,4690,1,Monday,0,Cloudy,None,High
PF0164289,2024-10-07,19:00,LKO009,3710,2087,5797,1,Monday,0,Cloudy,None,High
PF0164290,2024-10-07,20:00,LKO009,2741,1542,4283,1,Monday,0,Cloudy,None,Medium
PF0164291,2024-10-07,21:00,LKO009,1614,908,2522,0,Monday,0,Cloudy,None,Low
PF0164292,2024-10-07,22:00,LKO009,1259,708,1967,0,Monday,0,Cloudy,None,Low
PF0164293,2024-10-07,23:00,LKO009,710,399,1109,0,Monday,0,Cloudy,None,Low
PF0164294,2024-10-08,05:00,LKO009,183,324,507,0,Tuesday,0,Clear,None,Low
PF0164295,2024-10-08,06:00,LKO009,417,740,1157,0,Tuesday,0,Clear,None,Low
PF0164296,2024-10-08,07:00,LKO009,829,1473,2302,0,Tuesday,0,Clear,None,Low
PF0164297,2024-10-08,08:00,LKO009,1467,2607,4074,1,Tuesday,0,Clear,None,Medium
PF0164298,2024-10-08,09:00,LKO009,2334,4149,6483,1,Tuesday,0,Clear,None,High
PF0164299,2024-10-08,10:00,LKO009,1885,3351,5236,1,Tuesday,0,Clear,None,High
PF0164300,2024-10-08,11:00,LKO009,1015,1804,2819,0,Tuesday,0,Clear,None,Medium
PF0164301,2024-10-08,12:00,LKO009,1268,1267,2535,0,Tuesday,0,Clear,None,Low
PF0164302,2024-10-08,13:00,LKO009,1062,1062,2124,0,Tuesday,0,Clear,None,Low
PF0164303,2024-10-08,14:00,LKO009,1064,1064,2128,0,Tuesday,0,Clear,None,Low
PF0164304,2024-10-08,15:00,LKO009,1338,1339,2677,0,Tuesday,0,Clear,None,Low
PF0164305,2024-10-08,16:00,LKO009,1473,1473,2946,0,Tuesday,0,Clear,None,Medium
PF0164306,2024-10-08,17:00,LKO009,2671,1502,4173,0,Tuesday,0,Clear,None,Medium
PF0164307,2024-10-08,18:00,LKO009,2931,1648,4579,1,Tuesday,0,Clear,None,Medium
PF0164308,2024-10-08,19:00,LKO009,3158,1777,4935,1,Tuesday,0,Clear,None,High
PF0164309,2024-10-08,20:00,LKO009,3279,1844,5123,1,Tuesday,0,Clear,None,High
PF0164310,2024-10-08,21:00,LKO009,1368,769,2137,0,Tuesday,0,Clear,None,Low
PF0164311,2024-10-08,22:00,LKO009,1178,663,1841,0,Tuesday,0,Clear,None,Low
PF0164312,2024-10-08,23:00,LKO009,887,499,1386,0,Tuesday,0,Clear,None,Low
PF0164313,2024-10-09,05:00,LKO009,339,602,941,0,Wednesday,0,Rain,Trade Fair,Low
PF0164314,2024-10-09,06:00,LKO009,641,1139,1780,0,Wednesday,0,Rain,Trade Fair,Low
PF0164315,2024-10-09,07:00,LKO009,1499,2666,4165,0,Wednesday,0,Rain,Trade Fair,Medium
PF0164316,2024-10-09,08:00,LKO009,3032,5390,8422,1,Wednesday,0,Rain,Trade Fair,Critical
PF0164317,2024-10-09,09:00,LKO009,2787,4956,7743,1,Wednesday,0,Rain,Trade Fair,Critical
PF0164318,2024-10-09,10:00,LKO009,2717,4829,7546,1,Wednesday,0,Rain,Trade Fair,Critical
PF0164319,2024-10-09,11:00,LKO009,1418,2520,3938,0,Wednesday,0,Rain,Trade Fair,Medium
PF0164320,2024-10-09,12:00,LKO009,1880,1881,3761,0,Wednesday,0,Rain,Trade Fair,Medium
PF0164321,2024-10-09,13:00,LKO009,1800,1801,3601,0,Wednesday,0,Rain,Trade Fair,Medium
PF0164322,2024-10-09,14:00,LKO009,1845,1845,3690,0,Wednesday,0,Rain,Trade Fair,Medium
PF0164323,2024-10-09,15:00,LKO009,2074,2074,4148,0,Wednesday,0,Rain,Trade Fair,Medium
PF0164324,2024-10-09,16:00,LKO009,1922,1923,3845,0,Wednesday,0,Rain,Trade Fair,Medium
PF0164325,2024-10-09,17:00,LKO009,4416,2484,6900,0,Wednesday,0,Rain,Trade Fair,High
PF0164326,2024-10-09,18:00,LKO009,5807,3266,9073,1,Wednesday,0,Rain,Trade Fair,Critical
PF0164327,2024-10-09,19:00,LKO009,7951,4472,12423,1,Wednesday,0,Rain,Trade Fair,Critical
PF0164328,2024-10-09,20:00,LKO009,6368,3582,9950,1,Wednesday,0,Rain,Trade Fair,Critical
PF0164329,2024-10-09,21:00,LKO009,4510,2537,7047,0,Wednesday,0,Rain,Trade Fair,Critical
PF0164330,2024-10-09,22:00,LKO009,1627,915,2542,0,Wednesday,0,Rain,Trade Fair,Low
PF0164331,2024-10-09,23:00,LKO009,1005,566,1571,0,Wednesday,0,Rain,Trade Fair,Low
PF0164332,2024-10-10,05:00,LKO009,252,448,700,0,Thursday,0,Clear,None,Low
PF0164333,2024-10-10,06:00,LKO009,431,765,1196,0,Thursday,0,Clear,None,Low
PF0164334,2024-10-10,07:00,LKO009,723,1284,2007,0,Thursday,0,Clear,None,Low
PF0164335,2024-10-10,08:00,LKO009,1795,3192,4987,1,Thursday,0,Clear,None,High
PF0164336,2024-10-10,09:00,LKO009,2066,3672,5738,1,Thursday,0,Clear,None,High
PF0164337,2024-10-10,10:00,LKO009,1520,2703,4223,1,Thursday,0,Clear,None,Medium
PF0164338,2024-10-10,11:00,LKO009,1081,1922,3003,0,Thursday,0,Clear,None,Medium
PF0164339,2024-10-10,12:00,LKO009,1312,1311,2623,0,Thursday,0,Clear,None,Low
PF0164340,2024-10-10,13:00,LKO009,1108,1108,2216,0,Thursday,0,Clear,None,Low
PF0164341,2024-10-10,14:00,LKO009,1077,1077,2154,0,Thursday,0,Clear,None,Low
PF0164342,2024-10-10,15:00,LKO009,1066,1066,2132,0,Thursday,0,Clear,None,Low
PF0164343,2024-10-10,16:00,LKO009,1350,1350,2700,0,Thursday,0,Clear,None,Low
PF0164344,2024-10-10,17:00,LKO009,2279,1282,3561,0,Thursday,0,Clear,None,Medium
PF0164345,2024-10-10,18:00,LKO009,3448,1939,5387,1,Thursday,0,Clear,None,High
PF0164346,2024-10-10,19:00,LKO009,3956,2225,6181,1,Thursday,0,Clear,None,High
PF0164347,2024-10-10,20:00,LKO009,3005,1691,4696,1,Thursday,0,Clear,None,High
PF0164348,2024-10-10,21:00,LKO009,1854,1043,2897,0,Thursday,0,Clear,None,Medium
PF0164349,2024-10-10,22:00,LKO009,1213,683,1896,0,Thursday,0,Clear,None,Low
PF0164350,2024-10-10,23:00,LKO009,661,372,1033,0,Thursday,0,Clear,None,Low
PF0164351,2024-10-11,05:00,LKO009,272,484,756,0,Friday,0,Clear,None,Low
PF0164352,2024-10-11,06:00,LKO009,564,1004,1568,0,Friday,0,Clear,None,Low
PF0164353,2024-10-11,07:00,LKO009,1047,1862,2909,0,Friday,0,Clear,None,Medium
PF0164354,2024-10-11,08:00,LKO009,2234,3971,6205,1,Friday,0,Clear,None,High
PF0164355,2024-10-11,09:00,LKO009,3071,5459,8530,1,Friday,0,Clear,None,Critical
PF0164356,2024-10-11,10:00,LKO009,1992,3540,5532,1,Friday,0,Clear,None,High
PF0164357,2024-10-11,11:00,LKO009,1377,2449,3826,0,Friday,0,Clear,None,Medium
PF0164358,2024-10-11,12:00,LKO009,1442,1443,2885,0,Friday,0,Clear,None,Medium
PF0164359,2024-10-11,13:00,LKO009,1748,1748,3496,0,Friday,0,Clear,None,Medium
PF0164360,2024-10-11,14:00,LKO009,1290,1291,2581,0,Friday,0,Clear,None,Low
PF0164361,2024-10-11,15:00,LKO009,1350,1351,2701,0,Friday,0,Clear,None,Low
PF0164362,2024-10-11,16:00,LKO009,2002,2001,4003,0,Friday,0,Clear,None,Medium
PF0164363,2024-10-11,17:00,LKO009,3393,1908,5301,0,Friday,0,Clear,None,High
PF0164364,2024-10-11,18:00,LKO009,3981,2240,6221,1,Friday,0,Clear,None,High
PF0164365,2024-10-11,19:00,LKO009,4212,2370,6582,1,Friday,0,Clear,None,High
PF0164366,2024-10-11,20:00,LKO009,3760,2115,5875,1,Friday,0,Clear,None,High
PF0164367,2024-10-11,21:00,LKO009,2510,1412,3922,0,Friday,0,Clear,None,Medium
PF0164368,2024-10-11,22:00,LKO009,1226,690,1916,0,Friday,0,Clear,None,Low
PF0164369,2024-10-11,23:00,LKO009,1006,566,1572,0,Friday,0,Clear,None,Low
PF0164370,2024-10-12,05:00,LKO009,192,341,533,0,Saturday,1,Clear,None,Low
PF0164371,2024-10-12,06:00,LKO009,444,788,1232,0,Saturday,1,Clear,None,Low
PF0164372,2024-10-12,07:00,LKO009,829,1473,2302,0,Saturday,1,Clear,None,Low
PF0164373,2024-10-12,08:00,LKO009,1461,2596,4057,1,Saturday,1,Clear,None,Medium
PF0164374,2024-10-12,09:00,LKO009,2275,4045,6320,1,Saturday,1,Clear,None,High
PF0164375,2024-10-12,10:00,LKO009,1647,2927,4574,1,Saturday,1,Clear,None,Medium
PF0164376,2024-10-12,11:00,LKO009,1195,2125,3320,0,Saturday,1,Clear,None,Medium
PF0164377,2024-10-12,12:00,LKO009,948,949,1897,0,Saturday,1,Clear,None,Low
PF0164378,2024-10-12,13:00,LKO009,1106,1107,2213,0,Saturday,1,Clear,None,Low
PF0164379,2024-10-12,14:00,LKO009,1012,1013,2025,0,Saturday,1,Clear,None,Low
PF0164380,2024-10-12,15:00,LKO009,993,993,1986,0,Saturday,1,Clear,None,Low
PF0164381,2024-10-12,16:00,LKO009,1323,1323,2646,0,Saturday,1,Clear,None,Low
PF0164382,2024-10-12,17:00,LKO009,2308,1299,3607,0,Saturday,1,Clear,None,Medium
PF0164383,2024-10-12,18:00,LKO009,3183,1790,4973,1,Saturday,1,Clear,None,High
PF0164384,2024-10-12,19:00,LKO009,3579,2013,5592,1,Saturday,1,Clear,None,High
PF0164385,2024-10-12,20:00,LKO009,2749,1546,4295,1,Saturday,1,Clear,None,Medium
PF0164386,2024-10-12,21:00,LKO009,1797,1011,2808,0,Saturday,1,Clear,None,Medium
PF0164387,2024-10-12,22:00,LKO009,1129,635,1764,0,Saturday,1,Clear,None,Low
PF0164388,2024-10-12,23:00,LKO009,584,328,912,0,Saturday,1,Clear,None,Low
PF0164389,2024-10-13,05:00,LKO009,131,233,364,0,Sunday,0,Clear,None,Low
PF0164390,2024-10-13,06:00,LKO009,272,483,755,0,Sunday,0,Clear,None,Low
PF0164391,2024-10-13,07:00,LKO009,537,955,1492,0,Sunday,0,Clear,None,Low
PF0164392,2024-10-13,08:00,LKO009,1250,2221,3471,1,Sunday,0,Clear,None,Medium
PF0164393,2024-10-13,09:00,LKO009,1693,3010,4703,1,Sunday,0,Clear,None,High
PF0164394,2024-10-13,10:00,LKO009,1035,1841,2876,1,Sunday,0,Clear,None,Medium
PF0164395,2024-10-13,11:00,LKO009,618,1099,1717,0,Sunday,0,Clear,None,Low
PF0164396,2024-10-13,12:00,LKO009,817,817,1634,0,Sunday,0,Clear,None,Low
PF0164397,2024-10-13,13:00,LKO009,829,829,1658,0,Sunday,0,Clear,None,Low
PF0164398,2024-10-13,14:00,LKO009,672,672,1344,0,Sunday,0,Clear,None,Low
PF0164399,2024-10-13,15:00,LKO009,1035,1035,2070,0,Sunday,0,Clear,None,Low
PF0164400,2024-10-13,16:00,LKO009,986,987,1973,0,Sunday,0,Clear,None,Low
PF0164401,2024-10-13,17:00,LKO009,2070,1165,3235,0,Sunday,0,Clear,None,Medium
PF0164402,2024-10-13,18:00,LKO009,2368,1332,3700,1,Sunday,0,Clear,None,Medium
PF0164403,2024-10-13,19:00,LKO009,2623,1475,4098,1,Sunday,0,Clear,None,Medium
PF0164404,2024-10-13,20:00,LKO009,2124,1195,3319,1,Sunday,0,Clear,None,Medium
PF0164405,2024-10-13,21:00,LKO009,1438,809,2247,0,Sunday,0,Clear,None,Low
PF0164406,2024-10-13,22:00,LKO009,811,456,1267,0,Sunday,0,Clear,None,Low
PF0164407,2024-10-13,23:00,LKO009,550,310,860,0,Sunday,0,Clear,None,Low
PF0164408,2024-10-14,05:00,LKO009,196,349,545,0,Monday,0,Cloudy,None,Low
PF0164409,2024-10-14,06:00,LKO009,440,781,1221,0,Monday,0,Cloudy,None,Low
PF0164410,2024-10-14,07:00,LKO009,762,1355,2117,0,Monday,0,Cloudy,None,Low
PF0164411,2024-10-14,08:00,LKO009,1782,3168,4950,1,Monday,0,Cloudy,None,High
PF0164412,2024-10-14,09:00,LKO009,2506,4455,6961,1,Monday,0,Cloudy,None,Critical
PF0164413,2024-10-14,10:00,LKO009,1661,2952,4613,1,Monday,0,Cloudy,None,Medium
PF0164414,2024-10-14,11:00,LKO009,1065,1892,2957,0,Monday,0,Cloudy,None,Medium
PF0164415,2024-10-14,12:00,LKO009,998,997,1995,0,Monday,0,Cloudy,None,Low
PF0164416,2024-10-14,13:00,LKO009,1326,1325,2651,0,Monday,0,Cloudy,None,Low
PF0164417,2024-10-14,14:00,LKO009,1062,1063,2125,0,Monday,0,Cloudy,None,Low
PF0164418,2024-10-14,15:00,LKO009,1296,1296,2592,0,Monday,0,Cloudy,None,Low
PF0164419,2024-10-14,16:00,LKO009,1295,1295,2590,0,Monday,0,Cloudy,None,Low
PF0164420,2024-10-14,17:00,LKO009,2879,1620,4499,0,Monday,0,Cloudy,None,Medium
PF0164421,2024-10-14,18:00,LKO009,3149,1771,4920,1,Monday,0,Cloudy,None,High
PF0164422,2024-10-14,19:00,LKO009,4044,2274,6318,1,Monday,0,Cloudy,None,High
PF0164423,2024-10-14,20:00,LKO009,2950,1659,4609,1,Monday,0,Cloudy,None,Medium
PF0164424,2024-10-14,21:00,LKO009,1628,916,2544,0,Monday,0,Cloudy,None,Low
PF0164425,2024-10-14,22:00,LKO009,1242,698,1940,0,Monday,0,Cloudy,None,Low
PF0164426,2024-10-14,23:00,LKO009,758,427,1185,0,Monday,0,Cloudy,None,Low
PF0164427,2024-10-15,05:00,LKO009,175,310,485,0,Tuesday,0,Rain,None,Low
PF0164428,2024-10-15,06:00,LKO009,432,769,1201,0,Tuesday,0,Rain,None,Low
PF0164429,2024-10-15,07:00,LKO009,833,1481,2314,0,Tuesday,0,Rain,None,Low
PF0164430,2024-10-15,08:00,LKO009,1561,2774,4335,1,Tuesday,0,Rain,None,Medium
PF0164431,2024-10-15,09:00,LKO009,1963,3490,5453,1,Tuesday,0,Rain,None,High
PF0164432,2024-10-15,10:00,LKO009,1738,3089,4827,1,Tuesday,0,Rain,None,High
PF0164433,2024-10-15,11:00,LKO009,931,1654,2585,0,Tuesday,0,Rain,None,Low
PF0164434,2024-10-15,12:00,LKO009,1052,1053,2105,0,Tuesday,0,Rain,None,Low
PF0164435,2024-10-15,13:00,LKO009,1122,1122,2244,0,Tuesday,0,Rain,None,Low
PF0164436,2024-10-15,14:00,LKO009,984,985,1969,0,Tuesday,0,Rain,None,Low
PF0164437,2024-10-15,15:00,LKO009,1134,1135,2269,0,Tuesday,0,Rain,None,Low
PF0164438,2024-10-15,16:00,LKO009,1227,1227,2454,0,Tuesday,0,Rain,None,Low
PF0164439,2024-10-15,17:00,LKO009,2632,1481,4113,0,Tuesday,0,Rain,None,Medium
PF0164440,2024-10-15,18:00,LKO009,2959,1664,4623,1,Tuesday,0,Rain,None,Medium
PF0164441,2024-10-15,19:00,LKO009,3448,1939,5387,1,Tuesday,0,Rain,None,High
PF0164442,2024-10-15,20:00,LKO009,3213,1807,5020,1,Tuesday,0,Rain,None,High
PF0164443,2024-10-15,21:00,LKO009,1749,984,2733,0,Tuesday,0,Rain,None,Low
PF0164444,2024-10-15,22:00,LKO009,928,522,1450,0,Tuesday,0,Rain,None,Low
PF0164445,2024-10-15,23:00,LKO009,745,419,1164,0,Tuesday,0,Rain,None,Low
PF0164446,2024-10-16,05:00,LKO009,193,342,535,0,Wednesday,0,Clear,None,Low
PF0164447,2024-10-16,06:00,LKO009,429,763,1192,0,Wednesday,0,Clear,None,Low
PF0164448,2024-10-16,07:00,LKO009,837,1488,2325,0,Wednesday,0,Clear,None,Low
PF0164449,2024-10-16,08:00,LKO009,1737,3087,4824,1,Wednesday,0,Clear,None,High
PF0164450,2024-10-16,09:00,LKO009,2219,3946,6165,1,Wednesday,0,Clear,None,High
PF0164451,2024-10-16,10:00,LKO009,1495,2657,4152,1,Wednesday,0,Clear,None,Medium
PF0164452,2024-10-16,11:00,LKO009,1030,1832,2862,0,Wednesday,0,Clear,None,Medium
PF0164453,2024-10-16,12:00,LKO009,1330,1329,2659,0,Wednesday,0,Clear,None,Low
PF0164454,2024-10-16,13:00,LKO009,1073,1073,2146,0,Wednesday,0,Clear,None,Low
PF0164455,2024-10-16,14:00,LKO009,1089,1089,2178,0,Wednesday,0,Clear,None,Low
PF0164456,2024-10-16,15:00,LKO009,1054,1055,2109,0,Wednesday,0,Clear,None,Low
PF0164457,2024-10-16,16:00,LKO009,1484,1484,2968,0,Wednesday,0,Clear,None,Medium
PF0164458,2024-10-16,17:00,LKO009,2486,1398,3884,0,Wednesday,0,Clear,None,Medium
PF0164459,2024-10-16,18:00,LKO009,2922,1643,4565,1,Wednesday,0,Clear,None,Medium
PF0164460,2024-10-16,19:00,LKO009,3789,2132,5921,1,Wednesday,0,Clear,None,High
PF0164461,2024-10-16,20:00,LKO009,2845,1600,4445,1,Wednesday,0,Clear,None,Medium
PF0164462,2024-10-16,21:00,LKO009,1796,1011,2807,0,Wednesday,0,Clear,None,Medium
PF0164463,2024-10-16,22:00,LKO009,1126,634,1760,0,Wednesday,0,Clear,None,Low
PF0164464,2024-10-16,23:00,LKO009,784,441,1225,0,Wednesday,0,Clear,None,Low
PF0164465,2024-10-17,05:00,LKO009,222,394,616,0,Thursday,0,Cloudy,None,Low
PF0164466,2024-10-17,06:00,LKO009,378,672,1050,0,Thursday,0,Cloudy,None,Low
PF0164467,2024-10-17,07:00,LKO009,886,1574,2460,0,Thursday,0,Cloudy,None,Low
PF0164468,2024-10-17,08:00,LKO009,1892,3363,5255,1,Thursday,0,Cloudy,None,High
PF0164469,2024-10-17,09:00,LKO009,1867,3320,5187,1,Thursday,0,Cloudy,None,High
PF0164470,2024-10-17,10:00,LKO009,1658,2948,4606,1,Thursday,0,Cloudy,None,Medium
PF0164471,2024-10-17,11:00,LKO009,887,1576,2463,0,Thursday,0,Cloudy,None,Low
PF0164472,2024-10-17,12:00,LKO009,1065,1065,2130,0,Thursday,0,Cloudy,None,Low
PF0164473,2024-10-17,13:00,LKO009,1248,1247,2495,0,Thursday,0,Cloudy,None,Low
PF0164474,2024-10-17,14:00,LKO009,1074,1075,2149,0,Thursday,0,Cloudy,None,Low
PF0164475,2024-10-17,15:00,LKO009,1287,1287,2574,0,Thursday,0,Cloudy,None,Low
PF0164476,2024-10-17,16:00,LKO009,1292,1291,2583,0,Thursday,0,Cloudy,None,Low
PF0164477,2024-10-17,17:00,LKO009,2350,1322,3672,0,Thursday,0,Cloudy,None,Medium
PF0164478,2024-10-17,18:00,LKO009,2801,1576,4377,1,Thursday,0,Cloudy,None,Medium
PF0164479,2024-10-17,19:00,LKO009,3770,2120,5890,1,Thursday,0,Cloudy,None,High
PF0164480,2024-10-17,20:00,LKO009,3182,1790,4972,1,Thursday,0,Cloudy,None,High
PF0164481,2024-10-17,21:00,LKO009,2239,1259,3498,0,Thursday,0,Cloudy,None,Medium
PF0164482,2024-10-17,22:00,LKO009,1135,639,1774,0,Thursday,0,Cloudy,None,Low
PF0164483,2024-10-17,23:00,LKO009,724,407,1131,0,Thursday,0,Cloudy,None,Low
PF0164484,2024-10-18,05:00,LKO009,204,364,568,0,Friday,0,Cloudy,None,Low
PF0164485,2024-10-18,06:00,LKO009,412,733,1145,0,Friday,0,Cloudy,None,Low
PF0164486,2024-10-18,07:00,LKO009,878,1560,2438,0,Friday,0,Cloudy,None,Low
PF0164487,2024-10-18,08:00,LKO009,1722,3060,4782,1,Friday,0,Cloudy,None,High
PF0164488,2024-10-18,09:00,LKO009,2088,3712,5800,1,Friday,0,Cloudy,None,High
PF0164489,2024-10-18,10:00,LKO009,1848,3284,5132,1,Friday,0,Cloudy,None,High
PF0164490,2024-10-18,11:00,LKO009,1209,2150,3359,0,Friday,0,Cloudy,None,Medium
PF0164491,2024-10-18,12:00,LKO009,1155,1155,2310,0,Friday,0,Cloudy,None,Low
PF0164492,2024-10-18,13:00,LKO009,1177,1177,2354,0,Friday,0,Cloudy,None,Low
PF0164493,2024-10-18,14:00,LKO009,1260,1259,2519,0,Friday,0,Cloudy,None,Low
PF0164494,2024-10-18,15:00,LKO009,1298,1298,2596,0,Friday,0,Cloudy,None,Low
PF0164495,2024-10-18,16:00,LKO009,1520,1521,3041,0,Friday,0,Cloudy,None,Medium
PF0164496,2024-10-18,17:00,LKO009,2636,1483,4119,0,Friday,0,Cloudy,None,Medium
PF0164497,2024-10-18,18:00,LKO009,3273,1841,5114,1,Friday,0,Cloudy,None,High
PF0164498,2024-10-18,19:00,LKO009,3597,2023,5620,1,Friday,0,Cloudy,None,High
PF0164499,2024-10-18,20:00,LKO009,2405,1353,3758,1,Friday,0,Cloudy,None,Medium
PF0164500,2024-10-18,21:00,LKO009,1827,1028,2855,0,Friday,0,Cloudy,None,Medium
PF0164501,2024-10-18,22:00,LKO009,1032,581,1613,0,Friday,0,Cloudy,None,Low
PF0164502,2024-10-18,23:00,LKO009,685,386,1071,0,Friday,0,Cloudy,None,Low
PF0164503,2024-10-19,05:00,LKO009,155,275,430,0,Saturday,0,Clear,None,Low
PF0164504,2024-10-19,06:00,LKO009,377,671,1048,0,Saturday,0,Clear,None,Low
PF0164505,2024-10-19,07:00,LKO009,778,1383,2161,0,Saturday,0,Clear,None,Low
PF0164506,2024-10-19,08:00,LKO009,1108,1970,3078,1,Saturday,0,Clear,None,Medium
PF0164507,2024-10-19,09:00,LKO009,1737,3089,4826,1,Saturday,0,Clear,None,High
PF0164508,2024-10-19,10:00,LKO009,1436,2553,3989,1,Saturday,0,Clear,None,Medium
PF0164509,2024-10-19,11:00,LKO009,978,1739,2717,0,Saturday,0,Clear,None,Low
PF0164510,2024-10-19,12:00,LKO009,940,941,1881,0,Saturday,0,Clear,None,Low
PF0164511,2024-10-19,13:00,LKO009,880,881,1761,0,Saturday,0,Clear,None,Low
PF0164512,2024-10-19,14:00,LKO009,891,891,1782,0,Saturday,0,Clear,None,Low
PF0164513,2024-10-19,15:00,LKO009,1150,1149,2299,0,Saturday,0,Clear,None,Low
PF0164514,2024-10-19,16:00,LKO009,1444,1444,2888,0,Saturday,0,Clear,None,Medium
PF0164515,2024-10-19,17:00,LKO009,2227,1252,3479,0,Saturday,0,Clear,None,Medium
PF0164516,2024-10-19,18:00,LKO009,3132,1761,4893,1,Saturday,0,Clear,None,High
PF0164517,2024-10-19,19:00,LKO009,3258,1833,5091,1,Saturday,0,Clear,None,High
PF0164518,2024-10-19,20:00,LKO009,2275,1279,3554,1,Saturday,0,Clear,None,Medium
PF0164519,2024-10-19,21:00,LKO009,1493,840,2333,0,Saturday,0,Clear,None,Low
PF0164520,2024-10-19,22:00,LKO009,873,491,1364,0,Saturday,0,Clear,None,Low
PF0164521,2024-10-19,23:00,LKO009,617,347,964,0,Saturday,0,Clear,None,Low
PF0164522,2024-10-20,05:00,LKO009,161,285,446,0,Sunday,0,Clear,None,Low
PF0164523,2024-10-20,06:00,LKO009,298,531,829,0,Sunday,0,Clear,None,Low
PF0164524,2024-10-20,07:00,LKO009,609,1084,1693,0,Sunday,0,Clear,None,Low
PF0164525,2024-10-20,08:00,LKO009,1074,1908,2982,1,Sunday,0,Clear,None,Medium
PF0164526,2024-10-20,09:00,LKO009,1540,2738,4278,1,Sunday,0,Clear,None,Medium
PF0164527,2024-10-20,10:00,LKO009,1319,2346,3665,1,Sunday,0,Clear,None,Medium
PF0164528,2024-10-20,11:00,LKO009,718,1277,1995,0,Sunday,0,Clear,None,Low
PF0164529,2024-10-20,12:00,LKO009,680,680,1360,0,Sunday,0,Clear,None,Low
PF0164530,2024-10-20,13:00,LKO009,714,713,1427,0,Sunday,0,Clear,None,Low
PF0164531,2024-10-20,14:00,LKO009,726,726,1452,0,Sunday,0,Clear,None,Low
PF0164532,2024-10-20,15:00,LKO009,874,875,1749,0,Sunday,0,Clear,None,Low
PF0164533,2024-10-20,16:00,LKO009,978,979,1957,0,Sunday,0,Clear,None,Low
PF0164534,2024-10-20,17:00,LKO009,1887,1061,2948,0,Sunday,0,Clear,None,Medium
