station_id,date,hour,day_of_week,previous_hour_passengers,previous_day_average,weather,holiday,event,train_frequency,occupancy,future_crowd_level,future_passenger_count,recommended_train_frequency,congestion_probability
LKO009,2024-10-05,22,Saturday,2150,3134.8,Clear,0,None,15,34,Low,1159,12,0.068
LKO009,2024-10-05,23,Saturday,1450,3134.8,Clear,0,None,12,21,Low,1159,12,0.025
LKO009,2024-10-06,5,Sunday,329,2631.5,Clear,0,None,12,10,Low,898,12,0.073
LKO009,2024-10-06,6,Sunday,329,2631.5,Clear,0,None,15,17,Low,2005,12,0.084
LKO009,2024-10-06,7,Sunday,898,2631.5,Clear,0,None,12,38,Medium,3005,8,0.284
LKO009,2024-10-06,8,Sunday,2005,2631.5,Clear,0,None,7,69,Medium,3915,8,0.24
LKO009,2024-10-06,9,Sunday,3005,2631.5,Clear,0,None,7,88,Medium,3529,8,0.254
LKO009,2024-10-06,10,Sunday,3915,2631.5,Clear,0,None,5,77,Low,1898,12,0.102
LKO009,2024-10-06,11,Sunday,3529,2631.5,Clear,0,None,15,54,Low,2003,12,0.023
LKO009,2024-10-06,12,Sunday,1898,2631.5,Clear,0,None,12,41,Low,1397,12,0.015
LKO009,2024-10-06,13,Sunday,2003,2631.5,Clear,0,None,12,36,Low,1698,12,0.086
LKO009,2024-10-06,14,Sunday,1397,2631.5,Clear,0,None,15,33,Low,1734,12,0.095
LKO009,2024-10-06,15,Sunday,1698,2631.5,Clear,0,None,12,32,Low,1970,12,0.1
LKO009,2024-10-06,16,Sunday,1734,2631.5,Clear,0,None,12,40,Medium,3077,8,0.216
LKO009,2024-10-06,17,Sunday,1970,2631.5,Clear,0,None,15,70,Medium,3949,8,0.276
LKO009,2024-10-06,18,Sunday,3077,2631.5,Clear,0,None,5,86,Medium,4039,8,0.27
LKO009,2024-10-06,19,Sunday,3949,2631.5,Clear,0,None,5,102,Medium,2943,8,0.26
LKO009,2024-10-06,20,Sunday,4039,2631.5,Clear,0,None,5,78,Low,1957,12,0.064
LKO009,2024-10-06,21,Sunday,2943,2631.5,Clear,0,None,15,42,Low,1359,12,0.097
LKO009,2024-10-06,22,Sunday,1957,2631.5,Clear,0,None,10,32,Low,889,12,0.01
LKO009,2024-10-06,23,Sunday,1359,2631.5,Clear,0,None,12,19,Low,889,12,0.04
LKO009,2024-10-07,5,Monday,576,2241.8,Cloudy,0,None,10,8,Low,1159,12,0.04
LKO009,2024-10-07,6,Monday,576,2241.8,Cloudy,0,None,10,19,Low,2324,12,0.08
LKO009,2024-10-07,7,Monday,1159,2241.8,Cloudy,0,None,12,33,High,4707,5,0.659
LKO009,2024-10-07,8,Monday,2324,2241.8,Cloudy,0,None,5,76,High,5639,5,0.634
LKO009,2024-10-07,9,Monday,4707,2241.8,Cloudy,0,None,5,81,Medium,4204,8,0.255
LKO009,2024-10-07,10,Monday,5639,2241.8,Cloudy,0,None,7,76,Medium,3456,8,0.237
LKO009,2024-10-07,11,Monday,4204,2241.8,Cloudy,0,None,12,44,Low,2506,12,0.029
LKO009,2024-10-07,12,Monday,3456,2241.8,Cloudy,0,None,15,39,Low,2381,12,0.095
LKO009,2024-10-07,13,Monday,2506,2241.8,Cloudy,0,None,12,41,Low,2227,12,0.073
LKO009,2024-10-07,14,Monday,2381,2241.8,Cloudy,0,None,12,43,Low,2233,12,0.07
LKO009,2024-10-07,15,Monday,2227,2241.8,Cloudy,0,None,12,32,Medium,2845,8,0.235
LKO009,2024-10-07,16,Monday,2233,2241.8,Cloudy,0,None,10,54,High,4678,5,0.577
LKO009,2024-10-07,17,Monday,2845,2241.8,Cloudy,0,None,10,69,High,4690,5,0.606
LKO009,2024-10-07,18,Monday,4678,2241.8,Cloudy,0,None,7,84,High,5797,5,0.57
LKO009,2024-10-07,19,Monday,4690,2241.8,Cloudy,0,None,7,110,Medium,4283,8,0.255
LKO009,2024-10-07,20,Monday,5797,2241.8,Cloudy,0,None,5,81,Low,2522,12,0.082
LKO009,2024-10-07,21,Monday,4283,2241.8,Cloudy,0,None,12,46,Low,1967,12,0.028
LKO009,2024-10-07,22,Monday,2522,2241.8,Cloudy,0,None,12,31,Low,1109,12,0.055
LKO009,2024-10-07,23,Monday,1967,2241.8,Cloudy,0,None,12,17,Low,1109,12,0.044
LKO009,2024-10-08,5,Tuesday,507,3121.2,Clear,0,None,12,11,Low,1157,12,0.098
LKO009,2024-10-08,6,Tuesday,507,3121.2,Clear,0,None,10,16,Low,2302,12,0.057
LKO009,2024-10-08,7,Tuesday,1157,3121.2,Clear,0,None,12,45,Medium,4074,8,0.279
LKO009,2024-10-08,8,Tuesday,2302,3121.2,Clear,0,None,5,66,High,6483,5,0.575
LKO009,2024-10-08,9,Tuesday,4074,3121.2,Clear,0,None,5,104,High,5236,5,0.629
LKO009,2024-10-08,10,Tuesday,6483,3121.2,Clear,0,None,5,75,Medium,2819,8,0.255
LKO009,2024-10-08,11,Tuesday,5236,3121.2,Clear,0,None,15,43,Low,2535,12,0.029
LKO009,2024-10-08,12,Tuesday,2819,3121.2,Clear,0,None,12,44,Low,2124,12,0.104
LKO009,2024-10-08,13,Tuesday,2535,3121.2,Clear,0,None,10,44,Low,2128,12,0.033
LKO009,2024-10-08,14,Tuesday,2124,3121.2,Clear,0,None,12,34,Low,2677,12,0.094
LKO009,2024-10-08,15,Tuesday,2128,3121.2,Clear,0,None,12,37,Medium,2946,8,0.261
LKO009,2024-10-08,16,Tuesday,2677,3121.2,Clear,0,None,15,48,Medium,4173,8,0.21
LKO009,2024-10-08,17,Tuesday,2946,3121.2,Clear,0,None,15,74,Medium,4579,8,0.233
LKO009,2024-10-08,18,Tuesday,4173,3121.2,Clear,0,None,5,98,High,4935,5,0.615
LKO009,2024-10-08,19,Tuesday,4579,3121.2,Clear,0,None,5,99,High,5123,5,0.57
LKO009,2024-10-08,20,Tuesday,4935,3121.2,Clear,0,None,7,73,Low,2137,12,0.05
LKO009,2024-10-08,21,Tuesday,5123,3121.2,Clear,0,None,15,49,Low,1841,12,0.066
LKO009,2024-10-08,22,Tuesday,2137,3121.2,Clear,0,None,12,29,Low,1386,12,0.022
LKO009,2024-10-08,23,Tuesday,1841,3121.2,Clear,0,None,12,16,Low,1386,12,0.083
LKO009,2024-10-09,5,Wednesday,941,3113.8,Rain,0,Trade Fair,12,8,Low,1780,12,0.039
LKO009,2024-10-09,6,Wednesday,941,3113.8,Rain,0,Trade Fair,15,22,Medium,4165,8,0.221
LKO009,2024-10-09,7,Wednesday,1780,3113.8,Rain,0,Trade Fair,12,45,Critical,8422,3,0.921
LKO009,2024-10-09,8,Wednesday,4165,3113.8,Rain,0,Trade Fair,5,86,Critical,7743,3,0.902
LKO009,2024-10-09,9,Wednesday,8422,3113.8,Rain,0,Trade Fair,5,80,Critical,7546,3,0.883
LKO009,2024-10-09,10,Wednesday,7743,3113.8,Rain,0,Trade Fair,5,64,Medium,3938,8,0.267
LKO009,2024-10-09,11,Wednesday,7546,3113.8,Rain,0,Trade Fair,10,55,Medium,3761,8,0.22
LKO009,2024-10-09,12,Wednesday,3938,3113.8,Rain,0,Trade Fair,10,42,Medium,3601,8,0.214
LKO009,2024-10-09,13,Wednesday,3761,3113.8,Rain,0,Trade Fair,12,35,Medium,3690,8,0.234
LKO009,2024-10-09,14,Wednesday,3601,3113.8,Rain,0,Trade Fair,12,35,Medium,4148,8,0.253
LKO009,2024-10-09,15,Wednesday,3690,3113.8,Rain,0,Trade Fair,12,33,Medium,3845,8,0.228
LKO009,2024-10-09,16,Wednesday,4148,3113.8,Rain,0,Trade Fair,12,41,High,6900,5,0.569
LKO009,2024-10-09,17,Wednesday,3845,3113.8,Rain,0,Trade Fair,10,70,Critical,9073,3,0.868
LKO009,2024-10-09,18,Wednesday,6900,3113.8,Rain,0,Trade Fair,7,101,Critical,12423,3,0.911
LKO009,2024-10-09,19,Wednesday,9073,3113.8,Rain,0,Trade Fair,5,107,Critical,9950,3,0.881
LKO009,2024-10-09,20,Wednesday,12423,3113.8,Rain,0,Trade Fair,5,80,Critical,7047,3,0.933
LKO009,2024-10-09,21,Wednesday,9950,3113.8,Rain,0,Trade Fair,15,42,Low,2542,12,0.02
LKO009,2024-10-09,22,Wednesday,7047,3113.8,Rain,0,Trade Fair,12,29,Low,1571,12,0.063
LKO009,2024-10-09,23,Wednesday,2542,3113.8,Rain,0,Trade Fair,10,16,Low,1571,12,0.043
LKO009,2024-10-10,5,Thursday,700,5425.6,Clear,0,None,10,11,Low,1196,12,0.107
LKO009,2024-10-10,6,Thursday,700,5425.6,Clear,0,None,12,17,Low,2007,12,0.045
LKO009,2024-10-10,7,Thursday,1196,5425.6,Clear,0,None,12,37,High,4987,5,0.623
LKO009,2024-10-10,8,Thursday,2007,5425.6,Clear,0,None,7,89,High,5738,5,0.655
LKO009,2024-10-10,9,Thursday,4987,5425.6,Clear,0,None,5,87,Medium,4223,8,0.278
LKO009,2024-10-10,10,Thursday,5738,5425.6,Clear,0,None,5,67,Medium,3003,8,0.262
LKO009,2024-10-10,11,Thursday,4223,5425.6,Clear,0,None,12,57,Low,2623,12,0.09
LKO009,2024-10-10,12,Thursday,3003,5425.6,Clear,0,None,10,45,Low,2216,12,0.032
LKO009,2024-10-10,13,Thursday,2623,5425.6,Clear,0,None,12,33,Low,2154,12,0.096
LKO009,2024-10-10,14,Thursday,2216,5425.6,Clear,0,None,10,45,Low,2132,12,0.041
LKO009,2024-10-10,15,Thursday,2154,5425.6,Clear,0,None,10,38,Low,2700,12,0.091
LKO009,2024-10-10,16,Thursday,2132,5425.6,Clear,0,None,12,40,Medium,3561,8,0.272
LKO009,2024-10-10,17,Thursday,2700,5425.6,Clear,0,None,12,69,High,5387,5,0.619
LKO009,2024-10-10,18,Thursday,3561,5425.6,Clear,0,None,5,87,High,6181,5,0.655
LKO009,2024-10-10,19,Thursday,5387,5425.6,Clear,0,None,5,91,High,4696,5,0.653
LKO009,2024-10-10,20,Thursday,6181,5425.6,Clear,0,None,5,89,Medium,2897,8,0.251
LKO009,2024-10-10,21,Thursday,4696,5425.6,Clear,0,None,15,55,Low,1896,12,0.104
LKO009,2024-10-10,22,Thursday,2897,5425.6,Clear,0,None,15,26,Low,1033,12,0.02
LKO009,2024-10-10,23,Thursday,1896,5425.6,Clear,0,None,15,21,Low,1033,12,0.021
LKO009,2024-10-11,5,Friday,756,3122.6,Clear,0,None,10,8,Low,1568,12,0.034
LKO009,2024-10-11,6,Friday,756,3122.6,Clear,0,None,15,17,Medium,2909,8,0.308
LKO009,2024-10-11,7,Friday,1568,3122.6,Clear,0,None,10,33,High,6205,5,0.58
LKO009,2024-10-11,8,Friday,2909,3122.6,Clear,0,None,7,66,Critical,8530,3,0.894
LKO009,2024-10-11,9,Friday,6205,3122.6,Clear,0,None,5,85,High,5532,5,0.575
LKO009,2024-10-11,10,Friday,8530,3122.6,Clear,0,None,5,79,Medium,3826,8,0.267
LKO009,2024-10-11,11,Friday,5532,3122.6,Clear,0,None,15,50,Medium,2885,8,0.249
LKO009,2024-10-11,12,Friday,3826,3122.6,Clear,0,None,10,35,Medium,3496,8,0.269
LKO009,2024-10-11,13,Friday,2885,3122.6,Clear,0,None,15,32,Low,2581,12,0.013
LKO009,2024-10-11,14,Friday,3496,3122.6,Clear,0,None,10,45,Low,2701,12,0.104
LKO009,2024-10-11,15,Friday,2581,3122.6,Clear,0,None,15,35,Medium,4003,8,0.214
LKO009,2024-10-11,16,Friday,2701,3122.6,Clear,0,None,10,43,High,5301,5,0.584
LKO009,2024-10-11,17,Friday,4003,3122.6,Clear,0,None,10,68,High,6221,5,0.651
LKO009,2024-10-11,18,Friday,5301,3122.6,Clear,0,None,7,86,High,6582,5,0.585
LKO009,2024-10-11,19,Friday,6221,3122.6,Clear,0,None,7,112,High,5875,5,0.643
LKO009,2024-10-11,20,Friday,6582,3122.6,Clear,0,None,5,80,Medium,3922,8,0.292
LKO009,2024-10-11,21,Friday,5875,3122.6,Clear,0,None,12,46,Low,1916,12,0.066
LKO009,2024-10-11,22,Friday,3922,3122.6,Clear,0,None,15,27,Low,1572,12,0.075
LKO009,2024-10-11,23,Friday,1916,3122.6,Clear,0,None,10,21,Low,1572,12,0.012
LKO009,2024-10-12,5,Saturday,533,4020.1,Clear,1,None,15,8,Low,1232,12,0.043
LKO009,2024-10-12,6,Saturday,533,4020.1,Clear,1,None,10,21,Low,2302,12,0.091
LKO009,2024-10-12,7,Saturday,1232,4020.1,Clear,1,None,15,44,Medium,4057,8,0.215
LKO009,2024-10-12,8,Saturday,2302,4020.1,Clear,1,None,7,83,High,6320,5,0.595
LKO009,2024-10-12,9,Saturday,4057,4020.1,Clear,1,None,7,88,Medium,4574,8,0.288
LKO009,2024-10-12,10,Saturday,6320,4020.1,Clear,1,None,5,70,Medium,3320,8,0.257
LKO009,2024-10-12,11,Saturday,4574,4020.1,Clear,1,None,15,45,Low,1897,12,0.031
LKO009,2024-10-12,12,Saturday,3320,4020.1,Clear,1,None,12,40,Low,2213,12,0.096
LKO009,2024-10-12,13,Saturday,1897,4020.1,Clear,1,None,12,34,Low,2025,12,0.038
LKO009,2024-10-12,14,Saturday,2213,4020.1,Clear,1,None,10,42,Low,1986,12,0.02
LKO009,2024-10-12,15,Saturday,2025,4020.1,Clear,1,None,15,33,Low,2646,12,0.047
LKO009,2024-10-12,16,Saturday,1986,4020.1,Clear,1,None,10,45,Medium,3607,8,0.257
LKO009,2024-10-12,17,Saturday,2646,4020.1,Clear,1,None,10,74,High,4973,5,0.593
LKO009,2024-10-12,18,Saturday,3607,4020.1,Clear,1,None,5,87,High,5592,5,0.653
LKO009,2024-10-12,19,Saturday,4973,4020.1,Clear,1,None,7,84,Medium,4295,8,0.268
LKO009,2024-10-12,20,Saturday,5592,4020.1,Clear,1,None,5,74,Medium,2808,8,0.293
LKO009,2024-10-12,21,Saturday,4295,4020.1,Clear,1,None,12,53,Low,1764,12,0.076
LKO009,2024-10-12,22,Saturday,2808,4020.1,Clear,1,None,12,34,Low,912,12,0.087
LKO009,2024-10-12,23,Saturday,1764,4020.1,Clear,1,None,10,21,Low,912,12,0.052
LKO009,2024-10-13,5,Sunday,364,3002.9,Clear,0,None,10,8,Low,755,12,0.08
LKO009,2024-10-13,6,Sunday,364,3002.9,Clear,0,None,12,18,Low,1492,12,0.062
LKO009,2024-10-13,7,Sunday,755,3002.9,Clear,0,None,10,32,Medium,3471,8,0.31
LKO009,2024-10-13,8,Sunday,1492,3002.9,Clear,0,None,5,67,High,4703,5,0.565
LKO009,2024-10-13,9,Sunday,3471,3002.9,Clear,0,None,5,98,Medium,2876,8,0.223
LKO009,2024-10-13,10,Sunday,4703,3002.9,Clear,0,None,5,71,Low,1717,12,0.107
LKO009,2024-10-13,11,Sunday,2876,3002.9,Clear,0,None,12,55,Low,1634,12,0.032
LKO009,2024-10-13,12,Sunday,1717,3002.9,Clear,0,None,10,44,Low,1658,12,0.071
LKO009,2024-10-13,13,Sunday,1634,3002.9,Clear,0,None,10,41,Low,1344,12,0.073
LKO009,2024-10-13,14,Sunday,1658,3002.9,Clear,0,None,15,35,Low,2070,12,0.031
LKO009,2024-10-13,15,Sunday,1344,3002.9,Clear,0,None,12,33,Low,1973,12,0.027
LKO009,2024-10-13,16,Sunday,2070,3002.9,Clear,0,None,10,41,Medium,3235,8,0.264
LKO009,2024-10-13,17,Sunday,1973,3002.9,Clear,0,None,15,64,Medium,3700,8,0.231
LKO009,2024-10-13,18,Sunday,3235,3002.9,Clear,0,None,7,87,Medium,4098,8,0.235
LKO009,2024-10-13,19,Sunday,3700,3002.9,Clear,0,None,5,111,Medium,3319,8,0.255
LKO009,2024-10-13,20,Sunday,4098,3002.9,Clear,0,None,5,72,Low,2247,12,0.057
LKO009,2024-10-13,21,Sunday,3319,3002.9,Clear,0,None,12,55,Low,1267,12,0.034
LKO009,2024-10-13,22,Sunday,2247,3002.9,Clear,0,None,10,32,Low,860,12,0.034
LKO009,2024-10-13,23,Sunday,1267,3002.9,Clear,0,None,10,16,Low,860,12,0.086
LKO009,2024-10-14,5,Monday,545,2251.7,Cloudy,0,None,10,9,Low,1221,12,0.075
LKO009,2024-10-14,6,Monday,545,2251.7,Cloudy,0,None,15,19,Low,2117,12,0.037
LKO009,2024-10-14,7,Monday,1221,2251.7,Cloudy,0,None,12,32,High,4950,5,0.569
LKO009,2024-10-14,8,Monday,2117,2251.7,Cloudy,0,None,7,84,Critical,6961,3,0.945
LKO009,2024-10-14,9,Monday,4950,2251.7,Cloudy,0,None,7,90,Medium,4613,8,0.292
LKO009,2024-10-14,10,Monday,6961,2251.7,Cloudy,0,None,7,81,Medium,2957,8,0.302
LKO009,2024-10-14,11,Monday,4613,2251.7,Cloudy,0,None,10,56,Low,1995,12,0.015
LKO009,2024-10-14,12,Monday,2957,2251.7,Cloudy,0,None,10,44,Low,2651,12,0.061
LKO009,2024-10-14,13,Monday,1995,2251.7,Cloudy,0,None,10,36,Low,2125,12,0.046
LKO009,2024-10-14,14,Monday,2651,2251.7,Cloudy,0,None,15,41,Low,2592,12,0.025
LKO009,2024-10-14,15,Monday,2125,2251.7,Cloudy,0,None,12,45,Low,2590,12,0.079
LKO009,2024-10-14,16,Monday,2592,2251.7,Cloudy,0,None,15,43,Medium,4499,8,0.287
LKO009,2024-10-14,17,Monday,2590,2251.7,Cloudy,0,None,10,58,High,4920,5,0.58
LKO009,2024-10-14,18,Monday,4499,2251.7,Cloudy,0,None,7,95,High,6318,5,0.631
LKO009,2024-10-14,19,Monday,4920,2251.7,Cloudy,0,None,7,83,Medium,4609,8,0.274
LKO009,2024-10-14,20,Monday,6318,2251.7,Cloudy,0,None,7,76,Low,2544,12,0.062
LKO009,2024-10-14,21,Monday,4609,2251.7,Cloudy,0,None,10,51,Low,1940,12,0.015
LKO009,2024-10-14,22,Monday,2544,2251.7,Cloudy,0,None,12,25,Low,1185,12,0.03
LKO009,2024-10-14,23,Monday,1940,2251.7,Cloudy,0,None,12,18,Low,1185,12,0.082
LKO009,2024-10-15,5,Tuesday,485,3228.0,Rain,0,None,10,8,Low,1201,12,0.09
LKO009,2024-10-15,6,Tuesday,485,3228.0,Rain,0,None,12,22,Low,2314,12,0.094
LKO009,2024-10-15,7,Tuesday,1201,3228.0,Rain,0,None,15,36,Medium,4335,8,0.276
LKO009,2024-10-15,8,Tuesday,2314,3228.0,Rain,0,None,5,89,High,5453,5,0.593
LKO009,2024-10-15,9,Tuesday,4335,3228.0,Rain,0,None,5,87,High,4827,5,0.567
LKO009,2024-10-15,10,Tuesday,5453,3228.0,Rain,0,None,5,74,Low,2585,12,0.013
LKO009,2024-10-15,11,Tuesday,4827,3228.0,Rain,0,None,12,42,Low,2105,12,0.051
LKO009,2024-10-15,12,Tuesday,2585,3228.0,Rain,0,None,12,45,Low,2244,12,0.089
LKO009,2024-10-15,13,Tuesday,2105,3228.0,Rain,0,None,10,36,Low,1969,12,0.025
LKO009,2024-10-15,14,Tuesday,2244,3228.0,Rain,0,None,15,42,Low,2269,12,0.04
LKO009,2024-10-15,15,Tuesday,1969,3228.0,Rain,0,None,12,37,Low,2454,12,0.053
LKO009,2024-10-15,16,Tuesday,2269,3228.0,Rain,0,None,12,44,Medium,4113,8,0.222
LKO009,2024-10-15,17,Tuesday,2454,3228.0,Rain,0,None,12,68,Medium,4623,8,0.222
LKO009,2024-10-15,18,Tuesday,4113,3228.0,Rain,0,None,5,101,High,5387,5,0.584
LKO009,2024-10-15,19,Tuesday,4623,3228.0,Rain,0,None,5,80,High,5020,5,0.606
LKO009,2024-10-15,20,Tuesday,5387,3228.0,Rain,0,None,7,75,Low,2733,12,0.06
LKO009,2024-10-15,21,Tuesday,5020,3228.0,Rain,0,None,10,54,Low,1450,12,0.068
LKO009,2024-10-15,22,Tuesday,2733,3228.0,Rain,0,None,10,27,Low,1164,12,0.063
LKO009,2024-10-15,23,Tuesday,1450,3228.0,Rain,0,None,10,20,Low,1164,12,0.059
LKO009,2024-10-16,5,Wednesday,535,2985.8,Clear,0,None,10,9,Low,1192,12,0.093
LKO009,2024-10-16,6,Wednesday,535,2985.8,Clear,0,None,12,19,Low,2325,12,0.047
LKO009,2024-10-16,7,Wednesday,1192,2985.8,Clear,0,None,10,34,High,4824,5,0.612
LKO009,2024-10-16,8,Wednesday,2325,2985.8,Clear,0,None,5,85,High,6165,5,0.629
LKO009,2024-10-16,9,Wednesday,4824,2985.8,Clear,0,None,7,104,Medium,4152,8,0.295
LKO009,2024-10-16,10,Wednesday,6165,2985.8,Clear,0,None,5,69,Medium,2862,8,0.252
LKO009,2024-10-16,11,Wednesday,4152,2985.8,Clear,0,None,10,41,Low,2659,12,0.102
LKO009,2024-10-16,12,Wednesday,2862,2985.8,Clear,0,None,15,40,Low,2146,12,0.088
LKO009,2024-10-16,13,Wednesday,2659,2985.8,Clear,0,None,15,43,Low,2178,12,0.093
LKO009,2024-10-16,14,Wednesday,2146,2985.8,Clear,0,None,15,42,Low,2109,12,0.022
LKO009,2024-10-16,15,Wednesday,2178,2985.8,Clear,0,None,10,38,Medium,2968,8,0.246
LKO009,2024-10-16,16,Wednesday,2109,2985.8,Clear,0,None,10,52,Medium,3884,8,0.285
LKO009,2024-10-16,17,Wednesday,2968,2985.8,Clear,0,None,15,56,Medium,4565,8,0.283
LKO009,2024-10-16,18,Wednesday,3884,2985.8,Clear,0,None,5,100,High,5921,5,0.647
LKO009,2024-10-16,19,Wednesday,4565,2985.8,Clear,0,None,7,85,Medium,4445,8,0.258
LKO009,2024-10-16,20,Wednesday,5921,2985.8,Clear,0,None,5,73,Medium,2807,8,0.239
LKO009,2024-10-16,21,Wednesday,4445,2985.8,Clear,0,None,12,57,Low,1760,12,0.021
LKO009,2024-10-16,22,Wednesday,2807,2985.8,Clear,0,None,15,26,Low,1225,12,0.073
LKO009,2024-10-16,23,Wednesday,1760,2985.8,Clear,0,None,12,19,Low,1225,12,0.092
LKO009,2024-10-17,5,Thursday,616,3090.6,Cloudy,0,None,12,10,Low,1050,12,0.108
LKO009,2024-10-17,6,Thursday,616,3090.6,Cloudy,0,None,15,16,Low,2460,12,0.086
LKO009,2024-10-17,7,Thursday,1050,3090.6,Cloudy,0,None,10,44,High,5255,5,0.593
LKO009,2024-10-17,8,Thursday,2460,3090.6,Cloudy,0,None,7,77,High,5187,5,0.651
LKO009,2024-10-17,9,Thursday,5255,3090.6,Cloudy,0,None,7,83,Medium,4606,8,0.263
LKO009,2024-10-17,10,Thursday,5187,3090.6,Cloudy,0,None,7,87,Low,2463,12,0.056
LKO009,2024-10-17,11,Thursday,4606,3090.6,Cloudy,0,None,15,48,Low,2130,12,0.109
LKO009,2024-10-17,12,Thursday,2463,3090.6,Cloudy,0,None,12,42,Low,2495,12,0.015
LKO009,2024-10-17,13,Thursday,2130,3090.6,Cloudy,0,None,12,37,Low,2149,12,0.047
LKO009,2024-10-17,14,Thursday,2495,3090.6,Cloudy,0,None,10,39,Low,2574,12,0.067
LKO009,2024-10-17,15,Thursday,2149,3090.6,Cloudy,0,None,10,43,Low,2583,12,0.059
LKO009,2024-10-17,16,Thursday,2574,3090.6,Cloudy,0,None,10,53,Medium,3672,8,0.231
LKO009,2024-10-17,17,Thursday,2583,3090.6,Cloudy,0,None,12,74,Medium,4377,8,0.238
LKO009,2024-10-17,18,Thursday,3672,3090.6,Cloudy,0,None,7,99,High,5890,5,0.63
LKO009,2024-10-17,19,Thursday,4377,3090.6,Cloudy,0,None,7,81,High,4972,5,0.586
LKO009,2024-10-17,20,Thursday,5890,3090.6,Cloudy,0,None,7,82,Medium,3498,8,0.266
LKO009,2024-10-17,21,Thursday,4972,3090.6,Cloudy,0,None,12,41,Low,1774,12,0.036
LKO009,2024-10-17,22,Thursday,3498,3090.6,Cloudy,0,None,15,31,Low,1131,12,0.049
LKO009,2024-10-17,23,Thursday,1774,3090.6,Cloudy,0,None,10,16,Low,1131,12,0.053
LKO009,2024-10-18,5,Friday,568,3099.1,Cloudy,0,None,10,10,Low,1145,12,0.093
LKO009,2024-10-18,6,Friday,568,3099.1,Cloudy,0,None,10,16,Low,2438,12,0.032
LKO009,2024-10-18,7,Friday,1145,3099.1,Cloudy,0,None,12,43,High,4782,5,0.612
LKO009,2024-10-18,8,Friday,2438,3099.1,Cloudy,0,None,7,87,High,5800,5,0.575
LKO009,2024-10-18,9,Friday,4782,3099.1,Cloudy,0,None,5,82,High,5132,5,0.627
LKO009,2024-10-18,10,Friday,5800,3099.1,Cloudy,0,None,7,85,Medium,3359,8,0.232
LKO009,2024-10-18,11,Friday,5132,3099.1,Cloudy,0,None,10,57,Low,2310,12,0.084
LKO009,2024-10-18,12,Friday,3359,3099.1,Cloudy,0,None,12,38,Low,2354,12,0.03
LKO009,2024-10-18,13,Friday,2310,3099.1,Cloudy,0,None,15,42,Low,2519,12,0.017
LKO009,2024-10-18,14,Friday,2354,3099.1,Cloudy,0,None,10,44,Low,2596,12,0.099
LKO009,2024-10-18,15,Friday,2519,3099.1,Cloudy,0,None,12,40,Medium,3041,8,0.228
LKO009,2024-10-18,16,Friday,2596,3099.1,Cloudy,0,None,15,56,Medium,4119,8,0.219
LKO009,2024-10-18,17,Friday,3041,3099.1,Cloudy,0,None,12,66,High,5114,5,0.619
LKO009,2024-10-18,18,Friday,4119,3099.1,Cloudy,0,None,5,94,High,5620,5,0.576
LKO009,2024-10-18,19,Friday,5114,3099.1,Cloudy,0,None,7,104,Medium,3758,8,0.263
LKO009,2024-10-18,20,Friday,5620,3099.1,Cloudy,0,None,7,91,Medium,2855,8,0.291
LKO009,2024-10-18,21,Friday,3758,3099.1,Cloudy,0,None,10,43,Low,1613,12,0.043
LKO009,2024-10-18,22,Friday,2855,3099.1,Cloudy,0,None,12,32,Low,1071,12,0.106
LKO009,2024-10-18,23,Friday,1613,3099.1,Cloudy,0,None,15,22,Low,1071,12,0.085
LKO009,2024-10-19,5,Saturday,430,3168.1,Clear,0,None,12,11,Low,1048,12,0.042
LKO009,2024-10-19,6,Saturday,430,3168.1,Clear,0,None,12,21,Low,2161,12,0.091
LKO009,2024-10-19,7,Saturday,1048,3168.1,Clear,0,None,12,42,Medium,3078,8,0.247
LKO009,2024-10-19,8,Saturday,2161,3168.1,Clear,0,None,7,80,High,4826,5,0.622
LKO009,2024-10-19,9,Saturday,3078,3168.1,Clear,0,None,5,104,Medium,3989,8,0.21
LKO009,2024-10-19,10,Saturday,4826,3168.1,Clear,0,None,5,81,Low,2717,12,0.011
LKO009,2024-10-19,11,Saturday,3989,3168.1,Clear,0,None,15,53,Low,1881,12,0.107
LKO009,2024-10-19,12,Saturday,2717,3168.1,Clear,0,None,15,32,Low,1761,12,0.024
LKO009,2024-10-19,13,Saturday,1881,3168.1,Clear,0,None,15,41,Low,1782,12,0.012
LKO009,2024-10-19,14,Saturday,1761,3168.1,Clear,0,None,10,40,Low,2299,12,0.102
LKO009,2024-10-19,15,Saturday,1782,3168.1,Clear,0,None,10,36,Medium,2888,8,0.251
LKO009,2024-10-19,16,Saturday,2299,3168.1,Clear,0,None,12,49,Medium,3479,8,0.213
LKO009,2024-10-19,17,Saturday,2888,3168.1,Clear,0,None,12,63,High,4893,5,0.643
LKO009,2024-10-19,18,Saturday,3479,3168.1,Clear,0,None,5,73,High,5091,5,0.629
LKO009,2024-10-19,19,Saturday,4893,3168.1,Clear,0,None,7,107,Medium,3554,8,0.225
LKO009,2024-10-19,20,Saturday,5091,3168.1,Clear,0,None,7,87,Low,2333,12,0.048
LKO009,2024-10-19,21,Saturday,3554,3168.1,Clear,0,None,12,56,Low,1364,12,0.045
LKO009,2024-10-19,22,Saturday,2333,3168.1,Clear,0,None,12,32,Low,964,12,0.073
LKO009,2024-10-19,23,Saturday,1364,3168.1,Clear,0,None,10,20,Low,964,12,0.062
